community,ApartmentTpye,P/m2,address,houseSize,down-payment,year,toward,pricePerMonth,houseTpye,layer,decorate,SingelLabel,detailUrl
海逸峰璟,3室2厅2卫,,10440 元/m²蓬江区－中天国际－,胜利路129号,91平方米,28.50万,2018年,南,普通住宅,中层(共32层),毛坯,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654438012?from=filter&spread=commsearch_p&position=2291&kwtype=filter&now_time=1555676936
开平中颐海伦堡,3室2厅2卫,,7040 元/m²开平市－幸福－,三江大道,125平方米,26.40万,2010年,南,普通住宅,低层(共22层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1635649547?from=filter&spread=commsearch_p&position=2292&kwtype=filter&now_time=1555676936
同德园,2室2厅2卫,,5639 元/m²新会区－电大－,新会大道中42号,83平方米,14.04万,2002年,南,普通住宅,高层(共8层),简单装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1645564745?from=filter&spread=commsearch_p&position=2293&kwtype=filter&now_time=1555676936
新昌路45号小区,3室2厅2卫,,4280 元/m²开平市－幸福－,新昌路45号,93平方米,11.94万,2000年,南北,普通住宅,中层(共7层),豪华装修,70年,无,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656401333?from=filter&spread=commsearch_p&position=2294&kwtype=filter&now_time=1555676936
梧岗里,2室2厅1卫,,4167 元/m²蓬江区－江华小学－,江华一路,72平方米,9.00万,1988年,南,普通住宅,中层(共8层),简单装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1640428065?from=filter&spread=commsearch_p&position=2295&kwtype=filter&now_time=1555676936
怡兴苑,3室2厅2卫,,7946 元/m²蓬江区－育德－,乐美路,112平方米,26.70万,2002年,南北,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1608584740?from=filter&spread=commsearch_p&position=2296&kwtype=filter&now_time=1555676936
十里方圆,2室2厅2卫,,7195 元/m²鹤山市－中山路－,大雁山风景区西麓,82平方米,17.70万,2018年,南,普通住宅,中层(共32层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1635661749?from=filter&spread=commsearch_p&position=2297&kwtype=filter&now_time=1555676936
兴耀花园,3室2厅2卫,,3784 元/m²开平市－幸福－,曙光东路121号,111平方米,12.60万,2008年,南北,普通住宅,中层(共8层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1646837848?from=filter&spread=commsearch_p&position=2298&kwtype=filter&now_time=1555676936
奕聪花园,3室2厅2卫,,11754 元/m²江海区－外海－,金瓯路,97.8平方米,34.50万,2016年,南,普通住宅,低层(共32层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1642360306?from=filter&spread=commsearch_p&position=2299&kwtype=filter&now_time=1555676936
新会碧桂园,3室2厅2卫,,11414 元/m²新会区－新会周边－,新港大道北1号,99平方米,33.90万,2009年,南,普通住宅,中层(共27层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656094653?from=filter&spread=commsearch_p&position=2300&kwtype=filter&now_time=1555676936
奕聪花园,3室2厅1卫,,10209 元/m²江海区－外海－,金瓯路,91.1平方米,27.90万,2014年,西北,普通住宅,低层(共31层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1650568673?from=filter&spread=commsearch_p&position=2301&kwtype=filter&now_time=1555676936
新城苑,4室2厅2卫,,4444 元/m²鹤山市－中山路－,新业路191号,135平方米,18.00万,2002年,南,普通住宅,高层(共7层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656430916?from=filter&spread=commsearch_p&position=2302&kwtype=filter&now_time=1555676936
越秀星汇名庭,3室2厅2卫,,17002 元/m²北新－北新区－,北环路,99.4平方米,50.70万,2015年,南,普通住宅,高层(共31层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1640845170?from=filter&spread=commsearch_p&position=2303&kwtype=filter&now_time=1555676936
圭峰北路81号小区,2室1厅1卫,,6000 元/m²新会区－人民会堂－,圭峰北路81号,60平方米,10.80万,1997年,南,普通住宅,中层(共8层),精装修,不满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1626083282?from=filter&spread=commsearch_p&position=2304&kwtype=filter&now_time=1555676936
岭南印象,3室2厅2卫,,11028 元/m²蓬江区－地王广场－,胜利北路,107平方米,35.40万,2017年,东南,普通住宅,低层(共25层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1640844927?from=filter&spread=commsearch_p&position=2305&kwtype=filter&now_time=1555676936
东海花园,3室2厅2卫,,5618 元/m²江海区－中环广场－,东海路,89平方米,15.00万,2011年,南,普通住宅,低层(共25层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654509212?from=filter&spread=commsearch_p&position=2306&kwtype=filter&now_time=1555676936
江门奥园广场,3室2厅2卫,,13542 元/m²北新－北新区－,发展大道119号,96平方米,39.00万,2015年,南,普通住宅,高层(共32层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1641935048?from=filter&spread=commsearch_p&position=2307&kwtype=filter&now_time=1555676936
福星花园园林小区,3室2厅2卫,,6186 元/m²蓬江区－五邑中医院－,白沙大道西461号,97平方米,18.00万,2005年,南,普通住宅,中层(共11层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1648574974?from=filter&spread=commsearch_p&position=2308&kwtype=filter&now_time=1555676936
松鹤百合宛,2室2厅1卫,,5000 元/m²鹤山市－中山路－,"人民西路,近石岭街",80平方米,12.00万,2010年,东,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1652068176?from=filter&spread=commsearch_p&position=2309&kwtype=filter&now_time=1555676936
雅逸尚都,3室2厅2卫,,8522 元/m²新会区－新会周边－,新峰路13号,115平方米,29.40万,2012年,南,普通住宅,中层(共17层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1635862632?from=filter&spread=commsearch_p&position=2310&kwtype=filter&now_time=1555676936
千禧花园,1室1厅1卫,,7543 元/m²台山市－台山城区－,双亭街6号,70平方米,15.84万,2015年,南北,普通住宅,中层(共19层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1650727804?from=filter&spread=commsearch_p&position=2311&kwtype=filter&now_time=1555676936
五谷里,3室2厅1卫,,5533 元/m²新会区－信合大厦－,会城镇五谷里,90平方米,14.94万,2000年,南北,普通住宅,中层(共8层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1659262237?from=filter&spread=commsearch_p&position=2312&kwtype=filter&now_time=1555676936
越秀星汇名庭,4室1厅1卫,,10972 元/m²北新－北新区－,北环路,72平方米,23.70万,2019年,南,普通住宅,高层(共17层),毛坯,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1641448140?from=filter&spread=commsearch_p&position=2313&kwtype=filter&now_time=1555676936
岭江一品,4室2厅2卫,,12800 元/m²蓬江区－滨江新区－,滨江大道,100平方米,38.40万,2014年,南,普通住宅,低层(共33层),毛坯,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1636935557?from=filter&spread=commsearch_p&position=2314&kwtype=filter&now_time=1555676936
碧桂园鹤起香泉,4室2厅2卫,,11860 元/m²鹤山市－中山路－,碧桂大道,215平方米,76.50万,2012年,东南,别墅,共1层,豪华装修,70年,无,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1637511094?from=filter&spread=commsearch_p&position=2315&kwtype=filter&now_time=1555676936
岭江一品,4室2厅3卫,,13694 元/m²蓬江区－滨江新区－,滨江大道,157平方米,64.50万,2015年,南,普通住宅,高层(共31层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1638475725?from=filter&spread=commsearch_p&position=2316&kwtype=filter&now_time=1555676936
外海翡翠华府,3室2厅2卫,,11426 元/m²江海区－外海－,中华大道,98.9平方米,33.90万,2014年,西南,普通住宅,低层(共11层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1659082360?from=filter&spread=commsearch_p&position=2317&kwtype=filter&now_time=1555676936
五邑碧桂园,4室2厅2卫,,9119 元/m²蓬江区－蓬江周边－,群福路,159平方米,43.50万,2010年,南,普通住宅,中层(共11层),精装修,满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1631778808?from=filter&spread=commsearch_p&position=2318&kwtype=filter&now_time=1555676936
金都花园,3室2厅1卫,,6477 元/m²蓬江区－双龙广场－,天宁路,88平方米,17.10万,2003年,南北,普通住宅,低层(共10层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1659293378?from=filter&spread=commsearch_p&position=2319&kwtype=filter&now_time=1555676936
新河花园,3室2厅1卫,,4578 元/m²蓬江区－双龙广场－,迎宾大道,83平方米,11.40万,2004年,南,普通住宅,中层(共8层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654579873?from=filter&spread=commsearch_p&position=2320&kwtype=filter&now_time=1555676936
胜利新城,3室2厅1卫,,5918 元/m²蓬江区－地王广场－,胜利路,98平方米,17.40万,1999年,南,普通住宅,高层(共7层),精装修,70年,无,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1656210639?from=filter&spread=commsearch_p&position=2321&kwtype=filter&now_time=1555676936
新南里,3室2厅1卫,,7035 元/m²江海区－中环广场－,新南一街,85平方米,17.94万,1996年,南,普通住宅,中层(共8层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1648982885?from=filter&spread=commsearch_p&position=2322&kwtype=filter&now_time=1555676936
连海苑,3室2厅2卫,,11268 元/m²江海区－外海－,下街中路,101.2平方米,34.20万,2016年,南,普通住宅,低层(共12层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1648460002?from=filter&spread=commsearch_p&position=2323&kwtype=filter&now_time=1555676936
保利中央公园,4室2厅2卫,,7714 元/m²鹤山市－中山路－,大鹏路,140平方米,32.40万,2016年,南,普通住宅,中层(共32层),毛坯,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1643842790?from=filter&spread=commsearch_p&position=2324&kwtype=filter&now_time=1555676936
明翠新村,3室2厅2卫,,9583 元/m²新会区－信合大厦－,新会大道,120平方米,34.50万,2001年,南,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1644519834?from=filter&spread=commsearch_p&position=2325&kwtype=filter&now_time=1555676936
象山新村,3室2厅1卫,,6605 元/m²蓬江区－五邑中医院－,农林东路,86平方米,17.04万,1996年,南北,普通住宅,中层(共8层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1633265793?from=filter&spread=commsearch_p&position=2326&kwtype=filter&now_time=1555676936
颐景华府,3室2厅2卫,,7579 元/m²蓬江区－中天国际－,丰康路,92.4平方米,21.00万,2007年,南,普通住宅,低层(共9层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1659922452?from=filter&spread=commsearch_p&position=2327&kwtype=filter&now_time=1555676936
叠翠苑,3室2厅2卫,,6262 元/m²新会区－电大－,振兴一路38号,103.8平方米,19.50万,2010年,南,普通住宅,中层(共9层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1650726664?from=filter&spread=commsearch_p&position=2328&kwtype=filter&now_time=1555676936
教育新村109号小区,3室2厅1卫,,4695 元/m²台山市－台山城区－,教育新村109号,105平方米,14.79万,1998年,南,普通住宅,中层(共8层),精装修,70年,无,满二年,使用权唯一,https://jiangmen.anjuke.com/prop/view/A1660274324?from=filter&spread=commsearch_p&position=2329&kwtype=filter&now_time=1555676936
雅景花园,3室2厅2卫,,6633 元/m²蓬江区－东湖公园－,潮江路,98平方米,19.50万,2008年,南,普通住宅,中层(共32层),简单装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1653809331?from=filter&spread=commsearch_p&position=2330&kwtype=filter&now_time=1555676936
茵雅轩,3室2厅2卫,,8804 元/m²江海区－外海－,阳山路2巷2号,88.6平方米,23.40万,2016年,南,普通住宅,高层(共12层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1652084970?from=filter&spread=commsearch_p&position=2331&kwtype=filter&now_time=1555676936
君汇上城,3室2厅2卫,,6780 元/m²恩平市－飞鹅塘－,君汇路1号,118平方米,24.00万,2015年,南北,普通住宅,中层(共29层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1657980906?from=filter&spread=commsearch_p&position=2332&kwtype=filter&now_time=1555676936
芝山花园,3室2厅2卫,,5285 元/m²蓬江区－杜阮－,杜阮芝山大道,94.6平方米,15.00万,2010年,南,普通住宅,高层(共7层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656441564?from=filter&spread=commsearch_p&position=2333&kwtype=filter&now_time=1555676936
中天国际花园,5室2厅3卫,,11739 元/m²蓬江区－中天国际－,院士路72号,115平方米,40.50万,2010年,东,普通住宅,低层(共9层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1653802348?from=filter&spread=commsearch_p&position=2334&kwtype=filter&now_time=1555676936
碧桂园山湖湾,3室2厅2卫,,6508 元/m²新会区－新会周边－,竹园路,126平方米,24.60万,2014年,南北,普通住宅,中层(共12层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1646949613?from=filter&spread=commsearch_p&position=2335&kwtype=filter&now_time=1555676936
银业雁山城,5室2厅4卫,,8800 元/m²鹤山市－中山路－,沙坪镇雁前路七十九号,250平方米,66.00万,2014年,南,别墅,共1层,毛坯,70年,无,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1635712013?from=filter&spread=commsearch_p&position=2336&kwtype=filter&now_time=1555676936
保利中汇花园,3室2厅2卫,,17442 元/m²蓬江区－滨江新区－,天沙河路,86平方米,45.00万,2014年,南,普通住宅,低层(共11层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1639788555?from=filter&spread=commsearch_p&position=2337&kwtype=filter&now_time=1555676936
中心南路小区,3室2厅1卫,,5542 元/m²新会区－信合大厦－,中心南路,83平方米,13.80万,2004年,南北,普通住宅,中层(共8层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1654465979?from=filter&spread=commsearch_p&position=2338&kwtype=filter&now_time=1555676936
海逸星宸,4室2厅2卫,,12214 元/m²江海区－中环广场－,新兴大道西,131平方米,48.00万,2017年,南,普通住宅,中层(共30层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1653193172?from=filter&spread=commsearch_p&position=2339&kwtype=filter&now_time=1555676936
富城大道192号小区,5室2厅4卫,,5035 元/m²台山市－台山城区－,富城大道192号,143平方米,21.60万,2002年,南,普通住宅,低层(共8层),精装修,70年,无,满五年,使用权唯一,https://jiangmen.anjuke.com/prop/view/A1654989616?from=filter&spread=commsearch_p&position=2340&kwtype=filter&now_time=1555676936
骏景湾品峰,3室2厅2卫,,13593 元/m²蓬江区－乐宜居－,西环路,101.5平方米,41.40万,2012年,东南,普通住宅,高层(共33层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1629417524?from=filter&spread=commsearch_p&position=2341&kwtype=filter&now_time=1555676976
十里方圆,3室2厅2卫,,7500 元/m²鹤山市－中山路－,大雁山风景区西麓,100平方米,22.50万,2012年,南北,普通住宅,低层(共33层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1638857455?from=filter&spread=commsearch_p&position=2342&kwtype=filter&now_time=1555676976
江海二路76号住宅,2室1厅1卫,,5960 元/m²江海区－中环广场－,江海二路,50平方米,8.94万,2005年,南,普通住宅,共3层,精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1648711366?from=filter&spread=commsearch_p&position=2343&kwtype=filter&now_time=1555676976
鹤山碧桂园,2室2厅1卫,,7352 元/m²鹤山市－中山路－,鹤山大道623号,68平方米,15.00万,2005年,南,普通住宅,低层(共6层),精装修,不满二年不唯一,https://jiangmen.anjuke.com/prop/view/A1626772292?from=filter&spread=commsearch_p&position=2344&kwtype=filter&now_time=1555676976
峻廷湾,3室2厅2卫,,7222 元/m²鹤山市－中山路－,新环路,90平方米,19.50万,2018年,南,普通住宅,中层(共33层),豪华装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1657062651?from=filter&spread=commsearch_p&position=2345&kwtype=filter&now_time=1555676976
碧桂园翡翠湾,3室2厅2卫,,7545 元/m²开平市－开平周边－,开平大道268号,110平方米,24.90万,2015年,南,普通住宅,中层(共18层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1604421088?from=filter&spread=commsearch_p&position=2346&kwtype=filter&now_time=1555676976
美吉特广场,3室2厅1卫,,13556 元/m²新会区－新会周边－,启超大道9号,90平方米,36.60万,2017年,南,普通住宅,中层(共31层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1659942303?from=filter&spread=commsearch_p&position=2347&kwtype=filter&now_time=1555676976
鹤山新华城,3室2厅2卫,,7080 元/m²鹤山市－中山路－,325国道,113平方米,24.00万,2014年,西南,普通住宅,高层(共30层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1657753588?from=filter&spread=commsearch_p&position=2348&kwtype=filter&now_time=1555676976
怡康华庭,4室2厅3卫,,10867 元/m²蓬江区－中天国际－,白石大道138号,173平方米,56.40万,2008年,南北,普通住宅,中层(共16层),豪华装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1653760950?from=filter&spread=commsearch_p&position=2349&kwtype=filter&now_time=1555676976
帝临南路5号小区,3室2厅1卫,,7841 元/m²新会区－信合大厦－,帝临南路5号,88平方米,20.70万,1999年,南,普通住宅,中层(共7层),豪华装修,70年,无,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1658694545?from=filter&spread=commsearch_p&position=2350&kwtype=filter&now_time=1555676976
保利中央公园,1室1厅1卫,,7667 元/m²鹤山市－中山路－,大鹏路,30平方米,6.90万,2018年,东南,普通住宅,中层(共30层),毛坯,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1635840193?from=filter&spread=commsearch_p&position=2351&kwtype=filter&now_time=1555676976
名苑华庭,3室2厅2卫,,10211 元/m²新会区－信合大厦－,同德二路8号,142平方米,43.50万,2006年,南,普通住宅,高层(共11层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1649234610?from=filter&spread=commsearch_p&position=2352&kwtype=filter&now_time=1555676976
五邑城,3室2厅2卫,,6019 元/m²蓬江区－地王广场－,胜利路31号,103平方米,18.60万,2005年,南,普通住宅,中层(共15层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1650668288?from=filter&spread=commsearch_p&position=2353&kwtype=filter&now_time=1555676976
骏景湾品峰,3室2厅2卫,,13229 元/m²蓬江区－乐宜居－,西环路,96平方米,38.10万,2012年,东北,普通住宅,中层(共32层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1640481951?from=filter&spread=commsearch_p&position=2354&kwtype=filter&now_time=1555676976
江海碧桂园,4室2厅3卫,,10912 元/m²江海区－滘头－,仁美里103号,274平方米,89.70万,2016年,南北,普通住宅,低层(共31层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1624058160?from=filter&spread=commsearch_p&position=2355&kwtype=filter&now_time=1555676976
粤宇碧水湾,3室2厅2卫,,6862 元/m²鹤山市－中山路－,人民西路,102平方米,21.00万,2014年,南,普通住宅,中层(共11层),毛坯,满二年唯一,https://jiangmen.anjuke.com/prop/view/A1631386179?from=filter&spread=commsearch_p&position=2356&kwtype=filter&now_time=1555676976
南湖湾,3室2厅2卫,,10103 元/m²新会区－新会周边－,新会大道中41号,97平方米,29.40万,2016年,南,普通住宅,中层(共17层),毛坯,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1657132667?from=filter&spread=commsearch_p&position=2357&kwtype=filter&now_time=1555676976
碧桂园柏丽郡,3室2厅2卫,,12778 元/m²新会区－新会周边－,新港大道,90平方米,34.50万,2015年,南,普通住宅,中层(共30层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654331211?from=filter&spread=commsearch_p&position=2358&kwtype=filter&now_time=1555676976
碧桂园盈翠园,3室2厅2卫,,6295 元/m²台山市－台山城区－,凤凰商业大道,122平方米,23.04万,2008年,南北,普通住宅,低层(共7层),精装修,70年,无,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1658880361?from=filter&spread=commsearch_p&position=2359&kwtype=filter&now_time=1555676976
仁寿大厦,2室1厅1卫,,6625 元/m²新会区－人民会堂－,中心路,80平方米,15.90万,1996年,南北,普通住宅,高层(共10层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1653862853?from=filter&spread=commsearch_p&position=2360&kwtype=filter&now_time=1555676976
怡福朗荟,3室2厅2卫,,8791 元/m²新会区－新会周边－,西门路28号,91平方米,24.00万,2018年,东南,普通住宅,高层(共16层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1631093684?from=filter&spread=commsearch_p&position=2361&kwtype=filter&now_time=1555676976
越秀星汇名庭,3室2厅2卫,,15429 元/m²北新－北新区－,北环路,105平方米,48.60万,2015年,南,普通住宅,低层(共18层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1628355133?from=filter&spread=commsearch_p&position=2362&kwtype=filter&now_time=1555676976
君汇熙庭,3室2厅2卫,,9091 元/m²江海区－滘头－,永康路29号,99平方米,27.00万,2016年,南,普通住宅,低层(共25层),毛坯,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1638978904?from=filter&spread=commsearch_p&position=2363&kwtype=filter&now_time=1555676976
雅景阳光城,3室2厅2卫,,9176 元/m²新会区－新会周边－,今源路6号,85平方米,23.40万,2014年,南,普通住宅,低层(共11层),简单装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1655025314?from=filter&spread=commsearch_p&position=2364&kwtype=filter&now_time=1555676976
保利中悦花园,3室2厅2卫,,14667 元/m²蓬江区－滨江新区－,天沙河大道46号,90平方米,39.60万,2016年,南北,普通住宅,高层(共18层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1644869859?from=filter&spread=commsearch_p&position=2365&kwtype=filter&now_time=1555676976
碧桂园南湖郡,3室2厅2卫,,12778 元/m²新会区－新会周边－,文德路,108平方米,41.40万,2015年,南,普通住宅,高层(共21层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1647755552?from=filter&spread=commsearch_p&position=2366&kwtype=filter&now_time=1555676976
桥湖路152号小区,3室2厅2卫,,4200 元/m²台山市－台山城区－,桥湖路152号,90平方米,11.34万,1993年,南,普通住宅,中层(共8层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1645744743?from=filter&spread=commsearch_p&position=2367&kwtype=filter&now_time=1555676976
北秀苑,2室2厅1卫,,3077 元/m²鹤山市－中山路－,中山路79号,65平方米,6.00万,1992年,南,普通住宅,中层(共7层),豪华装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1655570733?from=filter&spread=commsearch_p&position=2368&kwtype=filter&now_time=1555676976
中心南路小区,2室1厅1卫,,9474 元/m²新会区－信合大厦－,中心南路,76平方米,21.60万,2001年,南,普通住宅,低层(共8层),精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1653704723?from=filter&spread=commsearch_p&position=2369&kwtype=filter&now_time=1555676976
侨兴北路小区,2室2厅1卫,,5205 元/m²新会区－电大－,侨兴北路,88平方米,13.74万,2002年,南,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1659253058?from=filter&spread=commsearch_p&position=2370&kwtype=filter&now_time=1555676976
汇豪居,2室2厅2卫,,5455 元/m²鹤山市－中山路－,新城路,88平方米,14.40万,2009年,南北,普通住宅,中层(共8层),简单装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1651848948?from=filter&spread=commsearch_p&position=2371&kwtype=filter&now_time=1555676976
圭峰东路18号小区,2室2厅2卫,,4829 元/m²新会区－人民会堂－,圭峰东路18号,70平方米,10.14万,2005年,东南,普通住宅,中层(共9层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1656040697?from=filter&spread=commsearch_p&position=2372&kwtype=filter&now_time=1555676976
美吉特广场,3室2厅1卫,,12037 元/m²新会区－新会周边－,启超大道9号,54平方米,19.50万,2018年,南北,平房,中层(共28层),豪华装修,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1641772390?from=filter&spread=commsearch_p&position=2373&kwtype=filter&now_time=1555676976
经纬凯旋城,3室2厅2卫,,8361 元/m²鹤山市－中山路－,前进南路298号,122平方米,30.60万,2014年,南北,普通住宅,中层(共18层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1656151807?from=filter&spread=commsearch_p&position=2374&kwtype=filter&now_time=1555676976
裕安大厦,3室2厅2卫,,11441 元/m²新会区－人民会堂－,冈州大道中68号,118平方米,40.50万,2014年,南,普通住宅,中层(共27层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1646088892?from=filter&spread=commsearch_p&position=2375&kwtype=filter&now_time=1555676976
玉圭园(别墅),5室3厅5卫,,12500 元/m²新会区－新会周边－,潮兴路,280平方米,105.00万,2015年,南,别墅,共3层,豪华装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1645238831?from=filter&spread=commsearch_p&position=2376&kwtype=filter&now_time=1555676976
鹤山碧桂园,2室2厅2卫,,6600 元/m²鹤山市－中山路－,鹤山大道623号,80平方米,15.84万,2008年,南,普通住宅,中层(共6层),精装修,70年,无,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656425938?from=filter&spread=commsearch_p&position=2377&kwtype=filter&now_time=1555676976
东方名城,3室2厅2卫,,7667 元/m²台山市－台山城区－,陈宜禧路,108平方米,24.84万,2016年,南北,普通住宅,高层(共32层),毛坯,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656194961?from=filter&spread=commsearch_p&position=2378&kwtype=filter&now_time=1555676976
宝丰新城,3室2厅2卫,,5364 元/m²鹤山市－中山路－,共兴路,88平方米,14.16万,2014年,东,普通住宅,高层(共18层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1656333205?from=filter&spread=commsearch_p&position=2379&kwtype=filter&now_time=1555676976
